Stock,ID
Thakker's Developers Ltd.,THAKDEV
THAKKERS GROUP LIMITED,THAKKERS
Thakral Services (India) Limited,THAKRAL
Thangamayil Jewellery Limited,THANGAMAYL
The Andhra Sugars Ltd.,ANDHRSUGAR
The Anup Engineering Ltd,ANUP
The Byke Hospitality    Ltd,BYKE
The Hi-Tech Gears Limited,HITECHGEAR
The Indian Wood Products Co. Ltd.,IWP
THE INVESTMENT TRUST OF INDIA LIMITED,THEINVEST
The New India Assurance Company Limited,NIACL
"The Phoenix Mills Ltd.,",PHOENIXLTD
The Phosphate Company Limited,PHOSPHATE
The Ramco Cements Limited,RAMCOCEM
The Yamuna Syndicate Ltd ,YSL
Themis Medicare Ltd.,THEMISMED
Thermax Ltd.,THERMAX
THINKINK PICTUREZ LIMITED,THINKINK
Thirani Projects Limited,TPROJECT
"Thirumalai Chemicals Ltd.,",TIRUMALCHM
"Thomas Cook (India) Ltd.,",THOMASCOOK
THOMAS SCOTT (INDIA) LIMITED,THOMASCOTT
Thyrocare Technologies Limited,THYROCARE
TIAAN CONSUMER LIMITED,TIAANC
Tide Water Oil (India) Ltd.,TIDEWATER
Tierra Agrotech Limited,TIERRA
Tiger Logistics (India) Limited,TIGERLOGS
TIJARIA POLYPIPES LIMITED,TIJARIA
"TIL Ltd.,",TIL
Tilak Ventures Limited,TILAK
Tilaknagar Industries Ltd,TI
Time Technoplast Limited,TIMETECHNO
Times Green Energy (India) Limited,TIMESGREEN
Times Guaranty Ltd.,TIMESGTY
Timex Group India Ltd,TIMEX
Timken India Ltd,TIMKEN
TINE AGRO LIMITED,TINEAGRO
Tinna Rubber and Infrastructure Limited,TINNARUBR
Tinna Trade Limited,TINNATFL
"Tinplate Company of India Ltd.,",TINPLATE
Tips Films Limited,TIPSFILMS
Tips Industries Limited,TIPSINDLTD
Tirth Plastic Ltd.,TIRTPLS
Tirupati Fin-Lease Ltd.,TFLL
TIRUPATI FOAM LIMITED,TIRUFOAM
Tirupati Sarjan Ltd.,TIRSARJ
Tirupati Starch & Chemicals Ltd.,TIRUSTA
Tirupati Tyres Ltd.,TTIL
Titaanium Ten Enterprise Limited,TITAANIUM
TITAGARH RAIL SYSTEMS LIMITED,TITAGARH
Titan Bio-Tech Ltd.,TITANBIO
Titan Company Limited,TITAN
TITAN INTECH LIMITED,TITANIN
Titan Securities Ltd.,TITANSEC
"Tivoli Construction Ltd.,",TVOLCON
TMT (India) ltd.,TMTIND-B1
Tokyo Finance Ltd.,TOKYOFIN
Tokyo Plast International Ltd.,TOKYOPLAST
Torrent Pharmaceuticals Ltd.,TORNTPHARM
TORRENT POWER LIMITED,TORNTPOWER
Tourism Finance Corpn. Of India Ltd,TFCILTD
TOYAM SPORTS LIMITED,TOYAMSL
TPL Plastech Limited,TPLPLASTEH
Tracxn Technologies Limited,TRACXN
TRADEWELL HOLDINGS LIMITED,TRADEWELL
TRANS INDIA HOUSE IMPEX LIMITED,TIHIL
"Trans-Freight Containers Ltd.,",TRANSFRE
Transchem Limited.,TRANSCHEM
Transcorp International Ltd.,TRANSCOR
Transformers and Rectifiers (India) Limited,TRIL
Transgene Biotek Ltd.,TRABI
Transglobe Foods Ltd.,TRANSFD
Transindia Real Estate Limited,TREL
"Transoceanic Properties Ltd.,",TRANOCE
"Transpek Industry Ltd.,",TRANSPEK
Transport Corporation of India Ltd,TCI
TRANSVOY LOGISTICS INDIA LIMITED,TRANSVOY
Transwarranty Finance Limited,TFL
Tree House Education & Accessories Limited,TREEHOUSE
Trejhara Solutions Limited,TREJHARA
Trent Ltd [Lakme Ltd],TRENT
TRESCON LIMITED,TRESCON
TRF Ltd,TRF
Tribhovandas Bhimji Zaveri Limited,TBZ
Tricom Fruit Products Limited,TRICOMFRU
Trident Lifeline Limited,TLL
Trident Ltd,TRIDENT
Trident Texofab Limited,TTFL
Trigyn Technologies Ltd.,TRIGYN
TRILIANCE POLYMERS LIMITED,TRILIANCE
Trimurthi Limited,TRIMURTHI
Trinity League India Limited,TRINITYLEA
Trio Mercantile & Trading Limited,TRIOMERC
"Triochem Products Ltd.,",TRIPR
Trishakti Industries Limited,TRISHAKT
"Triton Valves Ltd.,",TRITONV
Triveni Engineering & Industries Ltd,TRIVENI
"Triveni Glass Ltd.,",TRIVENIGQ
Triveni Turbine Limited,TRITURBINE
TruCap Finance Limited,TRU
TTI Enterprise Limited,TTIENT
"TTK Healthcare Ltd.,",TTKHLTCARE
TTK Prestige Ltd.,TTKPRESTIG
TTL ENTERPRISES LIMITED,TTLEL
Tube Investments of India Ltd,TIINDIA
Tulasee Bio-Ethanol Ltd.,TULASEEBIOE
Tulive Developers Limited,TULIVE
Tulsyan NEC Ltd,TULSYAN
Tuni Textile Mills Ltd.,TUNITEX
TUTICORIN ALKALI CHEMICALS AND FERTILIZERS LIMITED,TUTIALKA
TV VISION LIMITED,TVVISION
TV18 Broadcast Ltd.,TV18BRDCST
TVS Electronics Ltd.,TVSELECT
TVS Holdings Limited,TVSHLTD
TVS Motor Company Ltd.,TVSMOTOR
"TVS Srichakra Ltd.,",TVSSRICHAK
TVS Supply Chain Solutions Limited,TVSSCS
Twentyfirst Century Management Serv,21STCENMGM
"Twin Roses Trades & Agencies Ltd.,",TWIROST
Tyche Industries Ltd.,TYCHE
Typhoon Financial Services Limited,TFSL
Tyroon Tea Co. Ltd.,TYROON
U. H. ZAVERI LIMITED,UHZAVERI
U. Y. FINCORP LIMITED,UYFINCORP
"U.P. Hotels Ltd.,",UPHOT
UCAL LIMITED,UCAL
UCO Bank,UCOBANK
Udaipur Cement Works Limited,UDAICEMENT
Uday Jewellery Industries Limited.,UDAYJEW
Udayshivakumar infra Limited,USK
Uflex Limited,UFLEX
UFO Moviez India Limited,UFO
Ugar Sugar Works Ltd.,UGARSUGAR
UGRO CAPITAL LIMITED,UGROCAP
Ujjivan Financial Services Limited,UJJIVAN
Ujjivan Small Finance Bank Limited,UJJIVANSFB
Ultracab (India) Limited,ULTRACAB
"Ultramarine & Pigments Ltd.,",ULTRAMAR
UltraTech Cement Ltd,ULTRACEMCO
Uma Exports Limited,UMAEXPORTS
Umang Dairies Limited,UMANGDAIRY
Umiya Tubes Limited,UMIYA
"Uni-Abex Alloy Products Ltd.,",UNIABEXAL
"Unichem Laboratories Ltd.,",UNICHEMLAB
Unick Fix-A- Form and Printers Limited,UNICK
UNIFINZ CAPITAL INDIA LIMITED,UCIL
"Unijolly Investments Co. Ltd.,",UNIJOLL
Union Bank of India,UNIONBANK
Union Quality Plastics Ltd.,UNQTYMI
Uniparts India Limited,UNIPARTS
Uniphos Enterprises Limited.,UNIENTER
Unique Organics Ltd.,UNIQUEO
Uniroyal Industries Ltd,UNIROYAL
Uniroyal Marine Exports Ltd.,UNRYLMA
Unishire Urban Infra Limited,UNISHIRE
Unison Metals Ltd,UNISON
Unistar Multimedia Ltd,UNISTRMU
Unitech International Ltd,UNITINT
"Unitech Ltd.,",UNITECH
United Breweries Ltd.,UBL
United Credit ltd.,UNITDCR
"United Drilling Tools Ltd.,",UNIDT
United Interactive Limited,UNITEDINT
United Leasing & Industries Ltd,UNTTEMI
United Spirits Limited,UNITDSPR
United Textiles Ltd.,UNITEDTE
"United Van Der Horst Ltd.,",UVDRHOR
Univa Foods Limited,UNIVAFOODS
Universal Autofoundry Limited,UNIAUTO
"Universal Cables Ltd.,",UNIVCABLES
Universal Office Automation Limited,UNIOFFICE
Universal Starch-Chem Allied Ltd.,UNIVSTAR
UNIVERSUS PHOTO IMAGINGS LIMITED,UNIVPHOTO
Uniworth Securities Limited,UNIWSEC
Unjha Formulations Ltd.,UNJHAFOR
UNO Minda Limited,UNOMINDA
Updater Services Limited,UDS
UPL Limited,UPL
Upsurge Investment And Finance Ltd.,UPSURGE
UR SUGAR INDUSTRIES LIMITED,URSUGAR
URAVI T AND WEDGE LAMPS LIMITED,URAVI
Urja Global Limited,URJA
USG Tech Solutions Ltd,USGTECH
Usha Martin Education & Solutions Limited,UMESLTD
Usha Martin Ltd.,USHAMART
Ushakiran Finance Ltd.,USHAKIRA
UTI Asset Management Company Limited,UTIAMC
UTI Mutual Fund,UTISENSETF
UTI Mutual Fund,UTINIFTETF
UTI Mutual Fund,UTINEXT50
UTI Mutual Fund,UTISXN50
UTI Mutual Fund,UTIBANKETF
UTI Mutual Fund,NIFMID150
UTIQUE ENTERPRISES LIMITED,UTIQUE
UTKARSH SMALL FINANCE BANK LIMITED,UTKARSHBNK
UTL Industries Limited,UTLINDS
Uttam Sugar Mills Ltd,UTTAMSUGAR
V B INDUSTRIES LIMITED,VBIND
V R FILMS & STUDIOS LIMITED,VRFILMS
V R Woodart Ltd,VRWODAR
V-Guard Industries Ltd.,VGUARD
V-Mart Retail Limited,VMART
V.B.C. Ferro Alloys Ltd.,VBCFERROQ
V.B.Desai Financial Services Ltd,VBDESAI
"V.I.P. Industries Ltd.,",VIPIND
V.S.T.Tillers Tractors Ltd.,VSTTILLERS
V2 Retail Limited,V2RETAIL
VA Tech Wabag Limited,WABAG
Vaarad Ventures Ltd,VAARAD
"Vadilal Enterprises Ltd.,",VADILENT
"Vadilal Industries Ltd.,",VADILALIND
Vaghani Techno-Build Limited,VAGHANI
Vaibhav Global Ltd,VAIBHAVGBL
Vakrangee Limited,VAKRANGEE
Valiant Communications Ltd.,VALIANT
Valiant Laboratories Limited,VALIANTLAB
Valiant Organics Limited,VALIANTORG
Vallabh Steels ltd,VALLABHSQ
Valley Magnesite Company Limited,VALLEY
Valson Industries Ltd.,VALSONQ
Vama Industries Limited,VAMA
Vamshi Rubber Ltd.,VAMSHIRU
Vandana Knitwear Limited,VANDANA
Vani Commercials Limited,VANICOM
Vanta Bioscience Limited,VANTABIO
Vantage Knowledge Academy Limited,VKAL
VAPI ENTERPRISE LIMITED,VAPIENTER
Vardhan Capital & Finance Limited,VARDHANCFL
Vardhman Concrete Limited,VARDHMAN
Vardhman Holdings Limited,VHL
"Vardhman Polytex Ltd.,",VARDMNPOLY
Vardhman Special Steels Ltd,VSSL
Vardhman Textiles Limted,VTL
VARIMAN GLOBAL ENTERPRISES LIMITED,VARIMAN
Varroc Engineering Limited,VARROC
Varun Beverages Limited,VBL
"Varun Mercantile Ltd.,",VARUNME
Vas Infrastructure  Ltd.,VASINFRA
Vascon Engineers Limited,VASCONEQ
Vasudhagama Enterprises Limited,VASUDHAGAM
Vasundhara Rasayans Ltd.,VRL
Vaswani Industries Limited,VASWANI
Vaxfab Enterprises Limited,VEL
VCU Data Management Limited,VCU
VEDANT ASSET LIMITED,VEDANTASSET
Vedant Fashions Limited,MANYAVAR
Vedanta Limited,VEDL
VEDAVAAG Systems Limited,VEDAVAAG
VEEFIN SOLUTIONS LIMITED,VEEFIN
Veejay Lakshmi Engineering Works Lt,VJLAXMIE
Veer Energy & Infrastructure Limited,VEERENRGY
Veer Global Infraconstruction Limited,VGIL
VEERAM SECURITIES LIMITED,VSL
Veerhealth Care Limited,VEERHEALTH
Veerkrupa Jewellers Limited,VEERKRUPA
Velan Hotels Ltd.,VELHO
Veljan Denison Limited,VELJAN
VELOX INDUSTRIES LIMITED,VELOXIND
Venky's (India) ltd.,VENKEYS
Venlon Enterprises Ltd.,VENLONENT
"Ventura Guaranty Ltd.,",SHYAM
Ventura Textiles Ltd.,VENTURA
Venus Pipes & Tubes Limited,VENUSPIPES
Venus Remedies Ltd.,VENUSREM
Veranda Learning Solutions Limited,VERANDA
Veritas (India) Limited,VERITAS
Vertex Securities Ltd.,VERTEX
Vesuvius India Ltd.,VESUVIUS
VETO SWITCHGEARS AND CABLES LIMITED,VETO
Viaan Industries Limited,VIAANINDUS
Vibrant Global Capital Limited,VGCL
"Victoria Mills Ltd.,",VICTMILL
Vidhi Specialty Food Ingredients Limited,VIDHIING
Vidli Restaurants Limited,VIDLI
Vijay Solvex Ltd.,VIJSOLX
Vijay Textiles Ltd.,VIJAYTX
Vijaya Diagnostic Centre Limited,VIJAYA
VIJI FINANCE LIMITED,VIJIFIN
Vikalp Securities Ltd.,VIKALPS
Vikas EcoTech Limited,VIKASECO
VIKAS LIFECARE LIMITED,VIKASLIFE
VIKAS PROPPANT & GRANITE LTD.,VIKASPROP
Vikram Thermo (India) Ltd.,VIKRAMTH
Viksit Engineering Ltd,VIKSHEN
Vimta Labs Ltd.,VIMTALABS
"Vinati Organics Ltd.,",VINATIORGA
VINAYAK POLYCON INTERNATIONAL LIMITED,VINAYAKPOL
"Vindhya Telelinks Ltd.,",VINDHYATEL
Vineet Laboratories Limited,VINEETLAB
VINNY OVERSEAS LIMITED,VINNY
VINTAGE COFFEE AND BEVERAGES LIMITED,VINCOFE
Vintage Securities Ltd.,VINTAGES
Vintron Informatics Ltd.,VINTRON
"Vinyl Chemicals (India) Ltd.,",VINYLINDIA
Vinyoflex Ltd.,VINYOFL
VIP Clothing Limited,VIPCLOTHNG
Vippy Spinpro Ltd.,VIPPYSP
Vipul Limited,VIPULLTD
Vipul Organics Limited,VIPULORG
Virat Crane Industries Ltd,VIRATCRA
Virat Industries Ltd.,VIRAT
Virat Leasing Limited,VLL
Virgo Global Limited,VIRGOGLOB
Virinchi Limited,VIRINCHI
VIRTUAL GLOBAL EDUCATION LTD.,VIRTUALG
Virtualsoft Systems Ltd.,VIRTUALS
Virtuoso Optoelectronics Limited,VOEPL
VIRYA RESOURCES LIMITED,VIRYA
Visagar Financial Services Ltd,VISAGAR
Visagar Polytex Ltd,VIVIDHA
"Visaka Industries Ltd.,",VISAKAIND
Visco Trade Associates Ltd,VISCO
Visesh Infotecnics Ltd.,VISESHINFO
Vishal Bearings Limited,VISHALBL
Vishal Fabrics Limited,VISHAL
Vishnu Chemicals Limited,VISHNU
VISHNU PRAKASH R PUNGLIA LIMITED,VPRPL
VISHVPRABHA VENTURES LIMITED,VISVEN
Vishwaraj Sugar Industries Limited,VISHWARAJ
Vision Cinemas Limited,VISIONCINE
Vision Corporation Ltd.,VISIONCO
Vista Pharmaceuticals Ltd.,VISTAPH
Vistar Amar Limited,VISTARAMAR
Vitesse Agro Limited,VITESSE
Vivaa Tradecom Limited,VIVAA
Vivanta Industries Limited,VIVANTA
Vivanza Biosciences Limited,VIVANZA
Vivid Global Industries Limited,VIVIDIND
VIVID MERCANTILE LIMITED,VIVIDM
Vivo Bio tech Ltd.,VIVOBIOT
VJTF Eduservices Limited,VJTFEDU
VL E-Governance & IT Solutions Limited,VLEGOV
VLS Finance Limited,VLSFINANCE
VMS INDUSTRIES LIMITED,VMS
VODAFONE IDEA LIMITED,IDEA
Voith Paper Fabrics India Ltd,VOITHPAPR
"Voltaire Leasing & Finance Ltd.,",VOLLF
VOLTAMP TRANSFORMERS LIMITED,VOLTAMP
"Voltas Ltd.,",VOLTAS
VRL Logistics Limited,VRLLOG
Vrundavan Plantation Limited,VPL
VSD Confin ltd.,VSDCONF
VSF Projects Limited,VSFPROJ
"VST Industries Ltd.,",VSTIND
VTM Ltd,VTMLTD
VXL Instruments Ltd.,VXLINSTR
"W.H. Brady & Co. Ltd.,",WHBRADY
"W.S. Industries (India) Ltd.,",WSI
Waa Solar Limited,WAA
WAAREE RENEWABLE TECHNOLOGIES LIMITED,WAAREERTL
WAAREE TECHNOLOGIES LIMITED ,WAAREE
Wagend Infra Venture Limited,WAGEND
Walchand Peoplefirst Limited,WALCHPF
Walchandnagar Industries Ltd,WALCHANNAG
Wallfort Financial Services Ltd.,WALLFORT
Wanbury Limited,WANBURY
Wardwizard Foods and Beverages Limited,WARDWIZFBL
WARDWIZARD INNOVATIONS AND MOBILITY LIMITED,WARDINMOBI
Warren Tea Ltd.,WARRENTEA
Waterbase Limited,WATERBASE
We Win Limited,WEWIN
Web Element Solutions Limited,WEBSL
Websol Energy System Limited,WEBELSOLAR
"Weizmann Limited.,",WEIZMANIND
"Welcast Steels Ltd.,",ZWELCAST
Welcure Drugs & Pharmaceuticals ltd,WELCURE
Welspun Corp Limited,WELCORP
Welspun Enterprises Limited,WELENT
Welspun Investments and Commercials Ltd.,WELINV
WELSPUN LIVING LIMITED,WELSPUNLIV
WELSPUN SPECIALTY SOLUTIONS LIMITED,WELSPLSOL
Welterman International Ltd.,WELTI
"Wendt (India) Ltd.,",WENDT
WEP Solutions Ltd,WEPSOLN
West Coast Paper Mills Limited,WSTCSTPAPR
WEST LEISURE RESORTS LIMITED,WESTLEIRES
"Western Ministil Ltd.,",WMINIMT
WESTLIFE FOODWORLD LIMITED,WESTLIFE
WHEELS INDIA LTD,WHEELS
Whirlpool of India Ltd,WHIRLPOOL
"White Hall Commercial Co.Ltd.,",WHITHAL
White Organic Agro Limited,WHITEORG
White Organic Retail Limited,WORL
William Magor & Company Limited,WILLAMAGOR
Williamson Financial Services ltd.,WILLIMFI
Wim Plast Ltd.,WIMPLAST
Windlas Biotech Limited,WINDLAS
Windsor Machines Limited,WINDMACHIN
WinPro Industries Limited,WINPRO
"Winro Commercial (India) Ltd.,",WINROC
Winsome Breweries Ltd.,WINSOMBR
Winsome Textile Industries Ltd,WINSOMTX
Winsome Yarns Ltd.,WINSOME
"Wipro  Ltd.,",WIPRO
"Wires & Fabriks (SA) Ltd.,",WIREFABR
Wockhardt Ltd,WOCKPHARMA
Women Networks Ltd.,WOMENNET
WONDER ELECTRICALS LIMITED,WEL
Wonderla Holidays Limited,WONDERLA
Woodsvilla Limited,WOODSVILA
WORLDWIDE ALUMINIUM LIMITED,WWALUM
Worth Investment & Trading Co Limited,WORTH
WPIL Ltd,WPIL
WSFX Global Pay Limited,WSFX
Xchanging Solutions Limited,XCHANGING
Xelpmoc Design and Tech Limited,XELPMOC
Xpro India Ltd.,XPROINDIA
XTGLOBAL INFOTECH LIMITED,XTGLOBAL
YAAN ENTERPRISES LIMITED,YAANENT
Yaari Digital Integrated Services Ltd,YAARI
Yamini Investments Company Limited,YAMNINV
Yarn Syndicate Ltd.,YARNSYN
Yash Chemex Limited,YASHCHEM
YASH INNOVENTURES LIMITED,YASHINNO
Yash Management & Satellite Ltd.,YASHMGM
"Yash Trading & Finance Ltd.,",YASTF
YASHO INDUSTRIES LIMITED,YASHO
Yashraj Containeurs Ltd.,YASHRAJC
YATHARTH HOSPITAL & TRAUMA CARE SERVICES LIMITED,YATHARTH
YATRA ONLINE LIMITED,YATRA
Yes Bank Ltd.,YESBANK
YOGI LIMITED,YOGI
Yogi Sung-won (India) Ltd.,YOGISUNG
York Exports Ltd.,YORKEXP
Yug Decor Limited,YUG
"Yuken India Ltd.,",YUKEN
Yuranus Infrastructure Ltd,YURANUS
Z.F. Steering Gear (India) Limited,ZFSTEERING
ZAGGLE PREPAID OCEAN SERVICES LIMITED,ZAGGLE
Zeal Aqua Limited,ZEAL
Zee Entertainment Enterprises Ltd.,ZEEL
ZEE LEARN LIMITED,ZEELEARN
Zee Media Corporation Limited,ZEEMEDIA
Zen Technologies Ltd.,ZENTEC
Zenith Exports Ltd.,ZENITHEXPO
Zenith Fibres Limited,ZENIFIB
Zenith Health Care Ltd.,ZENITHHE
ZENITH STEEL PIPES AND  INDUSTRIES LIMITED,ZENITHSTL
Zenlabs Ethica Limited,ZENLABS
Zenotech Laboratories Limited,ZENOTECH
Zensar Technologies Ltd.,ZENSARTECH
ZF Commercial Vehicle Control Systems India Limited,ZFCVINDIA
ZIM Laboratories Limited,ZIMLAB
ZINEMA MEDIA AND ENTERTAINMENT LIMITED,ZINEMA
Zodiac Clothing Co. Ltd.,ZODIACLOTH
Zodiac Energy Limited,ZODIAC
Zodiac Ventures Limited,ZODIACVEN
Zodiac-JRD-MKJ Ltd.,ZODJRDMKJ
Zomato Limited,ZOMATO
ZUARI AGRO CHEMICALS LIMITED,ZUARI
Zuari Industries Limited,ZUARIIND
Zydus Lifesciences Limited,ZYDUSLIFE
Zydus Wellness Limited,ZYDUSWELL
